,Title,Description,Price,Rating,Seller
144,Apple Watch Series 3 GPS w/ 42MM Space Gray Aluminum Case & Black Sport Band,"['Aluminum Chassis with Ion-X Glass', '1.65"" 390 x 312 1000-Nit Display    ', 'Activity and Heart Rate Monitoring', 'Changeable Faces with Widgets', 'Siri Integration', 'Displays Notifications and Runs Apps', 'Up to 18 hours of battery life', 'S3 with dual-core processor']",$239.97 ,5.0,Reliant Cellular
145,OnePlus Watch | 4GB Smart Watch | Blood Oxygen | Up to 14 days | 1.39'' AMOLED | GPS | Moonlight Silver,"['• Seamless Connectivity - Bluetooth 5.0 and powerful call features keep you notified of incoming calls. Stay in touch with family and friends without using your hands', '• Smartphone-free Music - Set your music free with 4 GB storage for all your favorite beats', '• No Daily Charging, No Worries - A full charge provides up to 14 days of battery life. Up to 14 days for typical us, 5 days sleep blood oxygen monitoring, 25 hours continuous exercise with GPS', '• A Breath of Fresh Air - Blood oxygen saturation is a core measure of your health and fitness. Get daytime spot checks and sleep monitoring with our sleep tracker with long-term tracking data to identify potential issues early on', '• OnePlus, Smart Watch, Watch, OnePlus Watch, Sport Watch', '• Included components: Watch, User Guide, Charging Dock, Fluoroelastomer strap, Safety Information and Warranty', '• Display type: AMOLED', '• Compatible phone models: Android Phones', '• Operating system: Android']",$169.00 –,,
146,iFixit Manta Driver Kit. Includes iFixit's Widest Assortment of 112 Steel Bits—Complete With Every Drive Style and Size You'll Need For any Repair. Model IFXIF1453921,"['Includes 112 driver bits', 'Bit kit lid is held in place magnetically', 'Lid has an integrated sorting tray', 'Drivers have magnetic bit sockets, knurled grips, and swivel tops', 'iFixit Lifetime Warranty']",$80.00 ,5.0,
147,Apple Watch Series 8 [GPS 45mm] Smart Watch w/ Midnight Aluminum Case with Midnight Sport Band - S/M.,"['WHY APPLE WATCH SERIES 8 - Your essential companion for a healthy life is now even more powerful. Advanced sensors provide insights to help you better understand your health. New safety features can get you help when you need it. The bright, Always-On Retina display is easy to read, even when your wrist is down.. EASILY CUSTOMIZABLE - Available in a range of sizes and materials, with dozens of bands to choose from and watch faces with complications tailored to whatever youre into.. INNOVATIVE SAFETY FEATURES - Crash Detection and Fall Detection can automatically connect you with emergency services in the event of a severe car crash or a hard fall. And Emergency SOS provides urgent assistance with the press of a button.. ADVANCED HEALTH FEATURES - Temperature sensing is a breakthrough feature that provides deep insights into womens health. Keep an eye on your blood oxygen. Take an ECG anytime. Get notifications if you have an irregular rhythm. And see how much time you spent in REM,']",$499.00 ,,NGP_STORE_USA
148,Printer Print Head For EPSON WF-7610 WF-7620 WF-7621 WF-7111 WF-3640 WF-3620,"['Compatible with: For EPSON WF-7610 WF-7620 WF-7621 WF-3620 WF-3640 WF-7111 ', 'Printers spare parts for Printhead', 'Each item has been tested before shipping', 'Installation:Highly recommend professional installatio']",$23.89 –,,youer_supermarket
149,Tactical Ar Folding Stock Adapter Ar-15/M16 Gen3-M Ar Folding Stock Hunting Accessories Black Ar Folding Stock Adapter,['Tactical Ar Folding Stock Adapter Ar-15/M16 Gen3-M Ar Folding Stock Hunting Accessories Black Ar Folding Stock Adapter'],$35.42 –,,
150,Fitbit Versa 2 FB507BKBK Fitness Smartwatch with Silicone Band - Black-Carbon - One Size,['Watch \r'],$157.54 –,,
151,Mouse Keyboard Converter Adapter for Titan Two Controller for PS4 PRO SLIM/ ONE/XBOX360/PS4/PC/NS Switch,['Mouse Keyboard Converter Adapter for Titan Two Controller for PS4 PRO SLIM/ ONE/XBOX360/PS4/PC/NS Switch'],$293.99 ,,Smith's Computer Market
152,1PC New USB Receiver Adapter 500HZ for Log.itech G602 Wireless professional Gaming Mouse accessories,[None],$23.65 ,,Super Electronics
153,COOLING REVOLUTION AB07005HX12BB00 5v 0.40A Tsinghua Tongfang Elite V38 machine fan,['COOLING REVOLUTION AB07005HX12BB00 5v 0.40A Tsinghua Tongfang Elite V38 machine fan'],$22.09 ,,Vszerda
154,Silverstone HELA 2050 Platinum Cybenetics Platinum Certified 2050W ATX Power Supply,"['Compact and high density design with a depth of 180mm for easy integration', 'Intel ATX12V 2.52 support', 'Built-in MCU semi-fanless mode to achieve optimized cooling performance', '2050W 24/7 continuous power output with 50 operating temperature', 'Super flexible black flat cables', '100% modular cables', '12-Pin GPU connector support']",$509.99 ,,Sold & Shipped by Newegg
155,"YAMAY Smart Watch for Android Phones Compatible with iPhone Samsung, Watch for Men Women with 1.69"" Screen Alexa Built-in, Blood Oxygen & Heart Rate Monitor Steps Sleep Tracker 5ATM Waterproof Black","['1.69 Inch TFT-LCD colorful full touch screen; Higher resolution and bigger screen display area; 1-5 level Adjustable Brightness; 5-20s Screen-on time; Customized Watch Faces', 'Supports 14 Activity Modes; Accurately record all-day activities like steps, distance, calories, exercise minutes and Walking hours', 'Health monitor: 24/7 Real time Heart Rate Monitor; Blood Oxygen&Stress monitor; Auto Sleep Monitor all day; Sedentary Reminder; Menstrual care Reminders; Breathing Relax', 'Smart Notifications: Display alert of calendar, SMS, incoming calls and SNS', 'IP68 Waterproof: Can wear it when wash hands, run in the rain, swim', 'Language Supports: English, German, Spanish, French, Italian, Japanese, Russian, Portuguese', 'Wrist Sense Function; Do not Disturb Mode; Timer; Stopwatch; Alarms; Find my Phone; Intelligent assistant with Alexa Built-in; Weather notification; Music controller', 'Magnetic Charging Design: Supports 10 days of normal use and 30 days standby time with 2.5 hour full charge']",$49.99 ,5.0,YAMAY
156,FOR Sennheiser 507214 Genuine HZP 49 Replacement Ear Pads Cushions for PXC550 FOR MB660 Series Headphones Soft Memory Foam,['FOR Sennheiser 507214 Genuine HZP 49 Replacement Ear Pads Cushions for PXC550 FOR MB660 Series Headphones Soft Memory Foam'],$18.10 ,5.0,
157,Willful Fitness Tracker No Bluetooth Simple No App No Phone Required Waterproof Fitness Watch Pedometer Watch with Step Counter Calories Sleep Tracker for Kids Parents Men Women Blue,"[""Non Bluetooth Pedometer Watch- If you are looking for a device that can show you the time/date, being waterproof, and give you an exact idea of how much exercise you get, but don't want it needed to be connected to a smartphone, Willful SW308 pedometer watch is just the right one for you."", 'Accurate Fitness Tracker- Accurately track your all-day steps taken, distance traveled, calories burned, exercise time and sleep quality.', 'Easy to Set up and Use- You can enter your personal information (age, height, weight, gender) in the watch to get your accurate exercise data.The setting is very easy.', 'Gift for Parents and Kids- You can give this tracker as a gift to your kids or parents, help them become healthier.', ""Long Battery Life- This watch has a built-in usb charging plug, you can remove the bands and charge it with any usb port. One full charge can use 7 days. (Please charge it in time before it runs out of the battery, so you don't need to set it up each time)""]",$21.99 ,5.0,
158,iFixit Mako Driver Kit - 64 Precision Bits for Electronics Repair,"['Brand:\tiFixit', 'Drive Type:\tPentalobe\t', 'Model:\tEU145299', 'Manufacturer Color:\tBlack/White\t', 'System of Measurement:\tMetric/Standard', 'MPN:\tIF1452994', 'Star Size:\tT2', 'Features:\tMagnetic\tCompatible ', 'Model:\tTech Repair Tools', 'Color:\tMulticolor', 'Item Weight:\t13.8 ounces', 'Manufacturer Warranty:\tLifetime Warranty\t', 'Type:\tPrecision Driver', 'Compatible Product Line:\tFor Mako Driver 64 Precision Bits for Electronics Repair\t', 'UPC:\tDoes not apply']",,,
159,DC 5V-36V Dual MOS Control Cycle Trigger Timer Delay Relay Module Switch LED Quiescent Current 20mA Operating Current 50mA,['AAA+High Quality'],$9.76 ,,
160,"Amazfit Band 5: 15-Day Battery Life - Fitness Tracker - Blood Oxygen, Heart Rate, Sleep Monitoring - Alexa Built-in - Music Control - Water Resistant, Black","['15-Day Long Battery Life: The 125mAh battery can last up to 15 days on a typical usage', 'HD Color Display: The brand-new 1.1"" full-touch color AMOLED screen provides bigger and clearer viewing experience', '11 Sports Modes & 5 ATM: 11 sports modes, including swimming. The band is 5 ATM certified, equivalent to about 80 PSI, 164 feet or 50 meters water depth', 'Blood-Oxygen Saturation Measurement: Measure your blood oxygen saturation and understand your physical state with OxygenBeats', '24/7 Heart Rate, Sleep and Activity Tracker: Band 5 precise optical heart rate monitoring allows you to accurately track real-time steps taken, all-day heart rate monitoring, distance traveled, calories burned, and quality of sleep and sleeping patterns', 'Amazon Alexa Built-In: Talk to Amazon Alexa on your Amazfit Band 5. Ask questions, get translations, set alarms, and timers, create shopping lists, check the weather, control your smart']",$39.99 ,4.8,Amazfit North America
161,DC 12-24V Japan Nidec 24H Brushless Servo Motor Built-in Drive 100 Line Encoder Pwm Speed Regulation,['DC 12-24V Japan Nidec 24H Brushless Servo Motor Built-in Drive 100 Line Encoder Pwm Speed Regulation'],$17.99 –,,Electronic new century
162,CPU Contact Frame LGA 1700 Bracket for Intel 12th Gen CPU,"['Fits:Intel 12th Gen CPU,lga 1700 / 1800.', 'Performance:Lower CPU temperatures,Replaces the mainboards stock ILM to improve the cooling performance of CPU coolers through optimized contact pressure.', 'Easy installation:Open the original buckle and remove the screws,Place the CPU in the original position,install our CPU clamp platens.', 'LGA 1700 bracket:Correct the CPU bending degree,protect your CPU.', 'Material:Anodized aluminum.']",,,
163,"Zepp Z Health and Fitness Smart Watch with Titanium Alloy Crafting, 15 Days Battery Life, Online and Offline Voice Assistants, SpO2 Level Measurement, Heart Rate, Sleep and Stress Monitoring (Brown)","['SOPHISTICATED TITANIUM ALLOY CRAFTING: The Zepp Z case is a single piece of polished titanium alloy, making it both lightweight and strong enough for advanced uses like aviation, and also features a special nanotech-coated touchscreen for enhanced resistance to scratches and fingerprints.', 'OVER TWO WEEKS OF BATTERY LIFE: The Zepp Z delivers a battery life of up to 15 days in daily use mode and a battery life of over 30 days in long battery life mode.', 'HEART RATE & STRESS LEVEL MONITORING: The Zepp Z can provide all-day heart rate monitoring and elevated heart-rate warnings, and also monitors your stress levels to help you understand when you need to relax.', 'SLEEP QUALITY & SpO2 LEVEL MEASUREMENT: Blood-oxygen saturation level is an important physiological indicator, and so the Zepp Z can track and monitor your blood-oxygen level, as well as accurately monitoring your deep, light, and REM8 sleep stages, awake time, and afternoon naps to help you improve sleep quality.']",$249.99 –,,Amazfit North America
164,"Amazfit GTS Smartwatch, 1.65” AMOLED Display, Slim Metal Body, Smart Notifications, Activity Tracking, 14-Day Battery Life, Water Resistance, Rose Pink","['Slim Metal Watch Body: A smooth transition from the 2.5D curved glass to the metal watch body lowers the thickness to 9.4 mm, which makes it slim and delicate. The aircraft-grade aluminum alloy compactness also helps control the weight of the watch body, which is as light as 24.8 g, but also strong and robust.', 'Stylish Large Square Screen: The customized 1.65-inch AMOLED always-on stylish square screen offers a larger display area than a round watch face of the same width, so it can carry more information.', 'Huami-PAI Health Assessment System: Eliminates the need to track complicated data and allows you to intuitively understand your physical state at a glance, as well as more concisely and precisely control your health.', 'your health. Ultra-Long Battery Life: Amazfit GTS deeply optimizes the power consumption of the system and the components to bring long-lasting endurance of 14 days while keeping a slim watch body, which enables you to avoid frequent charges.', 'Water Resistant']",$119.99 ,,
165,Control panel assembly For HP M280 M281 M278 280 281 278 Printer Control Key Board G3Q59-60004 T6B80-60101,['Control panel assembly For HP M280 M281 M278 280 281 278 Printer Control Key Board G3Q59-60004 T6B80-60101'],$145.41 –,,
166,CJWP27 12V water pump self-priming 370 diaphragm pump RF-370CA-12560 12V pump,['CJWP27 12V water pump self-priming 370 diaphragm pump RF-370CA-12560 12V pump'],$16.99 –,,
167,New For HP 15-bs 15-bs1xx 15-bs2xx 15-bs134wm LCD BACK COVER Red With Hinges Set,"['Model:15-bs 15-bs1xx 15-bs2xx 15-bs134wm', 'Type:Rear Lid', 'Compatible Model:15-bs 15-bs1xx 15-bs2xx 15-bs134wm', 'Color:Red']",$48.99 –,,GlobaleParts
168,"KEYSTONE Crypto Seed Storage, Cryptosteel Capsule Metal Wallet, Cold Storage Backup, 24 Words Bitcoin Key Phrase Storage, Steel Plate, Compatible with Ledger, Trezor, KeepKey (Keystone Tablet)","['DURABLE AND INDESTRUCTIBLE : Made with grade 304 Steel, the Keystone Tablet is the long term solution to helping you safely store and backup your crypto seed phrase due to its resistance to corrosion. The various screws present in the tablet help protect it against deformation.', ' SLEEK AND EFFICIENT DESIGN : Slightly bigger than a credit card, the Keystone Tablet is very portable. Easily access the contents of the tablet by sliding it open. You also can make use of the built-in keyhole to secure your mnemonics with a physical lock as well. All alphabetical letters come with anti-tampering stickers and are laser engraved to ensure they are resistant to corrosion.', ' SEED PHRASE STORAGE : Supports 12, 18 or 24 word seed phrases (Only first 4 letters of each word needed).Suitable for all types of cryptocurrencies.', ' WHAT YOU GET : 1 Keystone Tablet, 4 sheets of metal alphabetical letters (252 letter tiles in total), 2 anti-tampering stickers, spare screws, a screwdriver, and a guide.']",$44.00 –,,Keystone
169,3.5 inch IPS USB Mini Screen AIDA64 PC CPU RAM HDD Data Monitor Computer Temperature Display Type-C Sub Screen,"['Easy to Connect: You just need to connect this secondary screen to the computers by a USB cable to use, which is convenient to finish install.', 'Multiple Monitoring: This screen will show the data of CPU, GPU, RAM, HDD, time and date for you.', 'There are a lot of templates for selection, you can change the template according to your needs.', 'Support wins only, no need AIDA64, and brightness stepless adjustment.', 'Support 360°rotation, horizontal and vertical screen switching, giving']",$39.99 –,,
170,110V Wine Cooler Control Board FX-101B PCB161006F1 For Wine Cooler 10.5V,"['Top quality products: The quality of the products can be guaranteed to the greatest extent, because we have our own production warehouse. Products can be tested for quality before they leave the factory.', 'High-quality distribution logistics: Our delivery warehouse is in the United States. The logistics method used is a local first-level logistics service provider in the United States. From the moment you place the order, it will be collected within 24 hours. You can receive your package within 3-5 working days.', 'Timely after-sales service: Whether you have any questions about the logistics provider or product quality, you can contact me at any time. As long as the product is unused, you can return it to our warehouse in New Jersey. We serve you wholeheartedly 24 hours a day.']",$38.60 –,,youer_supermarket
171,DC 12V Nidec 00H220H022 Micro Brushless Motor Water Pump Diaphragm Dosing Metering Self Priming Water Pump PWM Control,['DC 12V Nidec 00H220H022 Micro Brushless Motor Water Pump Diaphragm Dosing Metering Self Priming Water Pump PWM Control'],$28.00 ,,GUOZHEN
172,"[ Apple MFi Certified ] Apple Watch Charger, LUOM Magnetic Charging Cable Compatible with Apple Watch/iWatch 38mm 42mm - 3.3 Feet (1.0 Meter)",['Apple Watch Magnetic Charging Module - Simply hold the connector near the back of the watch and magnets snap into place automatically.'],$9.96 –,,Luom Electronics Store
173,"PCB Tray ESD Shelf Storage Turnover Rack, Straight-Type, 25 Slot","['25 easy-load angled slots;Made of conductive polypropylene;3mm width, 7mm depth groove;Reduce damage from production process ;For factory PCB storage in overturn']",$20.99 –,,Unique Bargains
174,"YAMAY Smart Watch Compatible iPhone and Android Phones IP68 Waterproof, Watches for Men Women Round Smartwatch Fitness Tracker Heart Rate Monitor Digital Watch with Personalized Watch Faces Black","['Customizable Watch Dials - Dozens of watch faces are available for you to choose from the OnlyFit app. You can also select your favorite picture as the watch face.', 'Wide Compatibility & Smart Notifications - It can work seamlessly with iOS 9.0 and above or Android 5.0 or higher devices.(smart phones, iPad and tablet) It can also remind you of the calls, text messages, app notifications.', 'All-day Activity Tracking- It can provide heart rate, steps, sleep data, distance and calories data to achieve total health management from your wrist. Equipped with many practical functions such as alarm clock, music controller, sedentary reminder, stopwatch etc.', '10+ Sports Modes & IP68 Waterproof - This smart watch features 10+ built-in sports modes, helping you better optimize your workout and training. With IP68 waterproof standard, it can resist to most of your daily activities.', 'Long-lasting Battery - Get up to 7 days endurance with just 2hrs charging. Always ready to escort you on your journeys.']",$45.99 ,5.0,YAMAY
175,Japanese nidec 12-24V Built-in driver 24H brushless servo motor 100 line encoder Pwm speed regulation,['Japanese nidec 12-24V Built-in driver 24H brushless servo motor 100 line encoder Pwm speed regulation'],$17.99 –,,Electronic new century
176,"SINREGeek Genuine Leather Case Cover Protective Cases Locator Protector Shell For AirTag, 2-Pack Genuine Leather Tracker Holder For Apple AirTag Anti-scratch Anti-lost Shell Locator Tracker","['1.Quality Material - Protective cover made of genuine leather is professionally designed for newly released AirTag (AirTag not included).', '2. metallic key chain not easy to rust for long-time use', 'Compact & Functional - Compact cover with key chain easy to be bound to other things like keys, car keys, backpack, liner bags for tablet or computer to help carry with your AirTag.', '3.Durable & Easy to Use - Quality leather material, sweat-proof, scratch-resistant and durable in use,an easy to open/close spring ring clasp help to quick lock/unlock.', '4.Protective - Hollow circular case cover with raised rim as a buffer against bumps for your AirTag in daily use; lightweight design adds only little weight to the device', '5.Simple Design - Simple yet novel design for holding AirTag, easy to use and carry with; overall length measures 3.39 inches, and diameter 1.46 inches']",$5.90 –,,
177,"FIDO Security Key NFC - Two Factor Authentication USB and NFC Security Key, Fits USB-A Ports and Works with Supported NFC Mobile Devices  FIDO U2F and FIDO2 Certified - More Than a Password","[""SECURITY KEY: Protect your online accounts against unauthorized access by using 2 factor authentication with the Yubico Security Key NFC. It's the world's most protective USB and NFC security key that works with more online services/apps than any other."", 'FIDO: The Yubico Security Key NFC is FIDO certified and works with Google Chrome and any FIDO-compliant application on Windows, Mac OS or Linux. Secure your login and protect your Gmail, Dropbox, Outlook, 1Password, accounts and more. This key will not work with LastPass; upgrade to any YubiKey 5 for LastPass.', 'FITS USB-A PORTS: Once registered, each service will request you to insert the Yubico PC Security Key into a USB-A port and tap to gain access. NFC-ENABLED: Also get touch-based authentication for NFC supported Android and iOS devices and applications. Just tap & go!']",$40.99 –,,Adiven Technology
178,SN530 m.2 2230 2242 SSD 1TB NVMe PCIe External Hard Drive for Microsoft Surface Pro X Surface Laptop 3,"['You Can Use It For Your Notebook , If your Original SSD Is M.2 NVME Interface And 2230 2242', 'Digital Storage Capacity 1 TB  ', 'Hard Disk Interface Solid State  ', 'Connectivity Technology USB  ', 'Brand New ', 'Compatible Devices Laptop', 'Installation Type External Hard Drive']",$151.00 ,,
179,SME E68EC050A E68EC050A01 4 Wire Speed Encoder  Sensor For Golf Cart Electric Forklift Pallet Truck,['SME E68EC050A E68EC050A01 4 Wire Speed Encoder  Sensor For Golf Cart Electric Forklift Pallet Truck'],$115.00 –,,Electronic new century
180,RDH4010B2 DC24V 0.09A 2 Wires 40x40x10mm Cooling Fan,['RDH4010B2 DC24V 0.09A 2 Wires 40x40x10mm Cooling Fan'],$24.96 –,,
